Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"923"	"ZNF7"	"784.7"	"ARCHS4 Coexpression,1037;Enrichr Queries,700;GTEx Coexpression,617"	"ID2,ID1"
"gene_set_query"	"924"	"ZNF329"	"785.7"	"ARCHS4 Coexpression,1574;Enrichr Queries,432;GTEx Coexpression,351"	"PLK2,ID2,ID1,RTL5"
"gene_set_query"	"925"	"ZNF687"	"785.7"	"ARCHS4 Coexpression,925;Enrichr Queries,1184;GTEx Coexpression,248"	"PLXNC1"
"gene_set_query"	"926"	"ZSCAN32"	"786.0"	"ARCHS4 Coexpression,1392;GTEx Coexpression,180"	"PLXNC1"
"gene_set_query"	"927"	"ZNF57"	"786.3"	"ARCHS4 Coexpression,1396;Enrichr Queries,253;GTEx Coexpression,710"	"PLK2,ID2,ID1"
"gene_set_query"	"928"	"ATF6B"	"786.5"	"ARCHS4 Coexpression,1384;GTEx Coexpression,189"	"ZBTB47"
"gene_set_query"	"929"	"ZNF488"	"787.0"	"ARCHS4 Coexpression,1567;Enrichr Queries,7"	"PLK2,CYP2S1,ID2,ID1,HSPA2"
"gene_set_query"	"930"	"DPF3"	"787.3"	"ARCHS4 Coexpression,378;Enrichr Queries,642;GTEx Coexpression,1342"	"ZBTB47,ID2,PLXNC1"
"gene_set_query"	"931"	"THAP7"	"787.3"	"ARCHS4 Coexpression,676;Enrichr Queries,1055;GTEx Coexpression,631"	"ID1"
"gene_set_query"	"932"	"L3MBTL1"	"787.5"	"ARCHS4 Coexpression,1260;GTEx Coexpression,315"	"RTL5"
"gene_set_query"	"933"	"NKX22"	"788.0"	"ARCHS4 Coexpression,465;GTEx Coexpression,1111"	"CLU"
"gene_set_query"	"934"	"ZBTB8A"	"789.0"	"ARCHS4 Coexpression,1557;GTEx Coexpression,21"	"STON1,LAMC1"
"gene_set_query"	"935"	"DEAF1"	"789.5"	"ARCHS4 Coexpression,1597;Enrichr Queries,631;ReMap ChIP-seq,274;GTEx Coexpression,656"	"ID2,ID1"
"gene_set_query"	"936"	"ZNF850"	"791.0"	"ARCHS4 Coexpression,1055;GTEx Coexpression,527"	""
"gene_set_query"	"937"	"IRF7"	"791.0"	"ARCHS4 Coexpression,622;Enrichr Queries,758;GTEx Coexpression,993"	"ID2,ID1"
"gene_set_query"	"938"	"RHOXF1"	"791.0"	"ARCHS4 Coexpression,468;Enrichr Queries,1248;GTEx Coexpression,657"	"HSPA2"
"gene_set_query"	"939"	"MSGN1"	"792.3"	"ARCHS4 Coexpression,1549;Enrichr Queries,444;GTEx Coexpression,384"	"PLK2,ID2,SNAI1,VSIG10L"
"gene_set_query"	"940"	"ZNF800"	"792.7"	"ARCHS4 Coexpression,25;Enrichr Queries,1091;GTEx Coexpression,1262"	"CYP2S1,NT5DC2,PHACTR2"
"gene_set_query"	"941"	"MEF2D"	"793.3"	"ARCHS4 Coexpression,239;Enrichr Queries,798;GTEx Coexpression,1343"	"ZBTB47,ID2,ID1"
"gene_set_query"	"942"	"HOXA7"	"794.7"	"ARCHS4 Coexpression,1109;Enrichr Queries,332;GTEx Coexpression,943"	"ID2,ID1,HSPA2"
"gene_set_query"	"943"	"DMRT1"	"795.3"	"Literature ChIP-seq,81;ARCHS4 Coexpression,697;Enrichr Queries,1367;GTEx Coexpression,1036"	"ID1,PLXNC1,PTGR1"
"gene_set_query"	"944"	"ZNF831"	"795.3"	"ARCHS4 Coexpression,1304;Enrichr Queries,536;GTEx Coexpression,546"	"PHACTR2,IL12RB2"
"gene_set_query"	"945"	"ZNF322"	"795.5"	"ARCHS4 Coexpression,1505;GTEx Coexpression,86"	"LAMC1"
"gene_set_query"	"946"	"RBPJ"	"796.6"	"Literature ChIP-seq,82;ARCHS4 Coexpression,1504;Enrichr Queries,737;ReMap ChIP-seq,150;GTEx Coexpression,1510"	"ID2,ID1,PHACTR2,LAMC1,HSPA2"
"gene_set_query"	"947"	"ZNF417"	"797.0"	"ARCHS4 Coexpression,603;Enrichr Queries,1290;GTEx Coexpression,498"	""
"gene_set_query"	"948"	"ZNF266"	"797.3"	"ARCHS4 Coexpression,1484;Enrichr Queries,247;GTEx Coexpression,661"	"ID2,ID1,CLU"
"gene_set_query"	"949"	"ZNF598"	"797.3"	"ARCHS4 Coexpression,824;Enrichr Queries,1098;GTEx Coexpression,470"	"ID1"
"gene_set_query"	"950"	"ZNF821"	"797.7"	"ARCHS4 Coexpression,660;Enrichr Queries,834;GTEx Coexpression,899"	"ID2,ID1"
"gene_set_query"	"951"	"ZNF878"	"798.0"	"ARCHS4 Coexpression,623;GTEx Coexpression,973"	""
"gene_set_query"	"952"	"ZNF107"	"798.0"	"ARCHS4 Coexpression,159;Enrichr Queries,974;GTEx Coexpression,1261"	"ZBTB47,PHACTR2"
"gene_set_query"	"953"	"ZNF189"	"798.3"	"ARCHS4 Coexpression,819;Enrichr Queries,569;GTEx Coexpression,1007"	"ID2,ID1"
"gene_set_query"	"954"	"ZNF784"	"798.3"	"ARCHS4 Coexpression,1268;Enrichr Queries,531;GTEx Coexpression,596"	"ID2,ID1"
"gene_set_query"	"955"	"ZNF284"	"800.0"	"ARCHS4 Coexpression,1457;Enrichr Queries,160;GTEx Coexpression,783"	"PLK2,ID2,ID1,CLU"
"gene_set_query"	"956"	"GZF1"	"800.7"	"ARCHS4 Coexpression,735;Enrichr Queries,508;GTEx Coexpression,1159"	"PLK2,ID2,ID1"
"gene_set_query"	"957"	"FOXK1"	"801.8"	"ARCHS4 Coexpression,1011;Enrichr Queries,1160;ReMap ChIP-seq,190;GTEx Coexpression,846"	"SH3BP5"
"gene_set_query"	"958"	"ZNF501"	"802.7"	"ARCHS4 Coexpression,1495;Enrichr Queries,756;GTEx Coexpression,157"	"IL1R1,PLK2,LAMC1"
"gene_set_query"	"959"	"ZNF169"	"803.0"	"ARCHS4 Coexpression,1015;Enrichr Queries,602;GTEx Coexpression,792"	"PLK2,ID1"
"gene_set_query"	"960"	"HIVEP3"	"803.0"	"ARCHS4 Coexpression,561;Enrichr Queries,743;GTEx Coexpression,1105"	"PLK2,ID2"
"gene_set_query"	"961"	"ARX"	"805.3"	"ARCHS4 Coexpression,832;Enrichr Queries,107;GTEx Coexpression,1477"	"ID2,ID1,PLXNC1,CLU"
"gene_set_query"	"962"	"FOXD4L1"	"806.3"	"ARCHS4 Coexpression,1101;Enrichr Queries,586;GTEx Coexpression,732"	"ID2,ID1"
"gene_set_query"	"963"	"ZKSCAN4"	"807.3"	"ARCHS4 Coexpression,607;Enrichr Queries,685;GTEx Coexpression,1130"	"ID2,ID1"
"gene_set_query"	"964"	"ZNF655"	"808.0"	"ARCHS4 Coexpression,258;Enrichr Queries,946;GTEx Coexpression,1220"	"PLK2,NT5DC2"
"gene_set_query"	"965"	"NR2E1"	"808.7"	"ARCHS4 Coexpression,126;Enrichr Queries,872;GTEx Coexpression,1428"	"PLXNC1,CLU"
"gene_set_query"	"966"	"NKX62"	"809.0"	"ARCHS4 Coexpression,175;GTEx Coexpression,1443"	"HSPA2"
"gene_set_query"	"967"	"CREBZF"	"809.3"	"ARCHS4 Coexpression,647;Enrichr Queries,1133;GTEx Coexpression,648"	"ID2"
"gene_set_query"	"968"	"ZIK1"	"809.3"	"ARCHS4 Coexpression,1485;Enrichr Queries,353;GTEx Coexpression,590"	"PLK2,ID2,HSPA2"
"gene_set_query"	"969"	"ZNF66"	"810.0"	"ARCHS4 Coexpression,924;GTEx Coexpression,696"	""
"gene_set_query"	"970"	"GFI1"	"811.0"	"ARCHS4 Coexpression,604;Enrichr Queries,838;GTEx Coexpression,991"	"ID2,IL12RB2"
"gene_set_query"	"971"	"ZNF605"	"811.7"	"ARCHS4 Coexpression,1323;Enrichr Queries,1007;GTEx Coexpression,105"	"PHACTR2,RTL5"
"gene_set_query"	"972"	"ZNF385D"	"812.0"	"ARCHS4 Coexpression,1122;Enrichr Queries,818;GTEx Coexpression,496"	"PLXNC1,ADGRL3"
"gene_set_query"	"973"	"TBX1"	"812.0"	"ARCHS4 Coexpression,491;Enrichr Queries,887;GTEx Coexpression,1058"	"ZBTB47,ID1"
"gene_set_query"	"974"	"ZBTB9"	"812.3"	"ARCHS4 Coexpression,264;Enrichr Queries,675;GTEx Coexpression,1498"	"PLK2,CYP2S1,ID1"
"gene_set_query"	"975"	"ZNF471"	"812.3"	"ARCHS4 Coexpression,1123;Enrichr Queries,968;GTEx Coexpression,346"	"ID2,RTL5"
"gene_set_query"	"976"	"NAIF1"	"812.5"	"ARCHS4 Coexpression,992;GTEx Coexpression,633"	""
"gene_set_query"	"977"	"IRF3"	"812.8"	"ARCHS4 Coexpression,1281;ENCODE ChIP-seq,36;Enrichr Queries,1032;ReMap ChIP-seq,180;GTEx Coexpression,1535"	"ID2,ID1"
"gene_set_query"	"978"	"TLX1"	"813.0"	"ARCHS4 Coexpression,760;Enrichr Queries,1373;GTEx Coexpression,306"	"PLK2"
"gene_set_query"	"979"	"SMYD3"	"813.0"	"ARCHS4 Coexpression,1106;GTEx Coexpression,520"	""
"gene_set_query"	"980"	"HMX3"	"815.0"	"ARCHS4 Coexpression,631;Enrichr Queries,1394;GTEx Coexpression,420"	""
"gene_set_query"	"981"	"NR1I3"	"815.3"	"ARCHS4 Coexpression,872;Enrichr Queries,1016;GTEx Coexpression,558"	"ID1"
"gene_set_query"	"982"	"ZNF256"	"816.3"	"ARCHS4 Coexpression,1417;Enrichr Queries,416;GTEx Coexpression,616"	"PLK2,ID2,ID1"
"gene_set_query"	"983"	"YBX2"	"816.7"	"ARCHS4 Coexpression,1136;Enrichr Queries,202;GTEx Coexpression,1112"	"ID2,ID1,HSPA2,CLU"
"gene_set_query"	"984"	"ZNF37A"	"817.0"	"ARCHS4 Coexpression,1310;Enrichr Queries,797;GTEx Coexpression,344"	"PLK2,PHACTR2,RTL5"
"gene_set_query"	"985"	"ZSCAN20"	"817.3"	"ARCHS4 Coexpression,694;Enrichr Queries,519;GTEx Coexpression,1239"	"ID2,ID1,LAMC1"
"gene_set_query"	"986"	"WT1"	"820.0"	"Literature ChIP-seq,25;ARCHS4 Coexpression,1297;Enrichr Queries,662;GTEx Coexpression,1296"	"ID2,PLK2,CYP2S1,ID1,STON1,SH3BP5,PHACTR2,LAMC1,CLU,ADGRL3"
"gene_set_query"	"987"	"TFCP2"	"820.0"	"ARCHS4 Coexpression,470;Enrichr Queries,806;GTEx Coexpression,1184"	"ID2,CYP2S1,LAMC1"
"gene_set_query"	"988"	"FOXP4"	"820.3"	"ARCHS4 Coexpression,1347;Enrichr Queries,1012;GTEx Coexpression,102"	"CYP2S1,ID2"
"gene_set_query"	"989"	"HNF1A"	"821.7"	"ARCHS4 Coexpression,915;Enrichr Queries,1250;GTEx Coexpression,300"	"PTGR1"
"gene_set_query"	"990"	"MYRF"	"822.5"	"ARCHS4 Coexpression,246;GTEx Coexpression,1399"	"HSPA2"
"gene_set_query"	"991"	"RHOXF2"	"822.7"	"ARCHS4 Coexpression,970;Enrichr Queries,140;GTEx Coexpression,1358"	"ID2,SNAI1,HSPA2,CLU"
"gene_set_query"	"992"	"ZBTB7B"	"822.7"	"ARCHS4 Coexpression,899;Enrichr Queries,815;GTEx Coexpression,754"	"ID2,ID1"
"gene_set_query"	"993"	"CRX"	"823.0"	"Literature ChIP-seq,145;ARCHS4 Coexpression,1490;Enrichr Queries,888;GTEx Coexpression,769"	"SNAI1"
"gene_set_query"	"994"	"ZNF384"	"823.6"	"ARCHS4 Coexpression,1382;ENCODE ChIP-seq,71;Enrichr Queries,1222;ReMap ChIP-seq,135;GTEx Coexpression,1308"	"PLK2,ID1,SNAI1,SH3BP5"
"gene_set_query"	"995"	"ZFP41"	"824.0"	"ARCHS4 Coexpression,1129;Enrichr Queries,522;GTEx Coexpression,821"	"ID2,NT5DC2,ID1"
"gene_set_query"	"996"	"PA2G4"	"824.5"	"ARCHS4 Coexpression,998;GTEx Coexpression,651"	""
"gene_set_query"	"997"	"SIX6"	"826.0"	"ARCHS4 Coexpression,879;Enrichr Queries,1378;GTEx Coexpression,221"	"RTL5"
"gene_set_query"	"998"	"OTX1"	"827.3"	"ARCHS4 Coexpression,934;Enrichr Queries,539;GTEx Coexpression,1009"	"ID2,ID1"
"gene_set_query"	"999"	"ZNF513"	"827.3"	"ARCHS4 Coexpression,349;Enrichr Queries,639;GTEx Coexpression,1494"	"ZBTB47,ID1,LAMC1"
"gene_set_query"	"1000"	"ZNF334"	"828.3"	"ARCHS4 Coexpression,1538;Enrichr Queries,723;GTEx Coexpression,224"	"PLK2,ID1,RTL5"
"gene_set_query"	"1001"	"ZBTB40"	"828.3"	"ARCHS4 Coexpression,756;Enrichr Queries,988;GTEx Coexpression,741"	"PHACTR2"
"gene_set_query"	"1002"	"HIVEP2"	"829.0"	"ARCHS4 Coexpression,1150;Enrichr Queries,368;GTEx Coexpression,969"	"PLK2,ID2,LAMC1"
"gene_set_query"	"1003"	"ZNF385A"	"829.3"	"ARCHS4 Coexpression,1321;Enrichr Queries,483;GTEx Coexpression,684"	"ID2,ID1,CLU"
"gene_set_query"	"1004"	"TERF2"	"830.3"	"ARCHS4 Coexpression,1107;Enrichr Queries,1262;ReMap ChIP-seq,272;GTEx Coexpression,680"	""
"gene_set_query"	"1005"	"MYF6"	"830.3"	"ARCHS4 Coexpression,395;Enrichr Queries,932;GTEx Coexpression,1164"	"ZBTB47,ID2"
"gene_set_query"	"1006"	"NRL"	"830.7"	"ARCHS4 Coexpression,1053;Enrichr Queries,252;GTEx Coexpression,1187"	"ID2,ID1,SNAI1"
"gene_set_query"	"1007"	"ZNF540"	"831.3"	"ARCHS4 Coexpression,985;Enrichr Queries,1228;GTEx Coexpression,281"	"RTL5"
"gene_set_query"	"1008"	"VENTX"	"833.3"	"ARCHS4 Coexpression,1214;Enrichr Queries,903;GTEx Coexpression,383"	"CYP2S1,PLXNC1"
"gene_set_query"	"1009"	"TBX15"	"834.0"	"ARCHS4 Coexpression,337;Enrichr Queries,933;GTEx Coexpression,1232"	"ZBTB47,IL1R1"
"gene_set_query"	"1010"	"MEOX2"	"834.7"	"ARCHS4 Coexpression,20;Enrichr Queries,1317;GTEx Coexpression,1167"	"ZBTB47,LAMC1"
"gene_set_query"	"1011"	"ZFP69B"	"835.5"	"ARCHS4 Coexpression,1111;GTEx Coexpression,560"	""
"gene_set_query"	"1012"	"ETV3"	"836.0"	"ARCHS4 Coexpression,776;Enrichr Queries,829;GTEx Coexpression,903"	"PLK2,ID2"
"gene_set_query"	"1013"	"CASZ1"	"837.0"	"ARCHS4 Coexpression,769;Enrichr Queries,1115;GTEx Coexpression,627"	"ID2"
"gene_set_query"	"1014"	"TBX10"	"837.3"	"ARCHS4 Coexpression,764;Enrichr Queries,614;GTEx Coexpression,1134"	"ID1,SNAI1"
"gene_set_query"	"1015"	"TCF24"	"837.3"	"ARCHS4 Coexpression,1063;Enrichr Queries,989;GTEx Coexpression,460"	"CYP2S1"
"gene_set_query"	"1016"	"ZNF670"	"837.5"	"ARCHS4 Coexpression,1383;Enrichr Queries,292"	"PLK2,ID2,ID1"
"gene_set_query"	"1017"	"ZBTB25"	"837.7"	"ARCHS4 Coexpression,1478;Enrichr Queries,405;GTEx Coexpression,630"	"PLK2,ID2,ID1"
"gene_set_query"	"1018"	"ZNF787"	"839.0"	"ARCHS4 Coexpression,920;Enrichr Queries,951;GTEx Coexpression,646"	"ID1"
"gene_set_query"	"1019"	"ZNF592"	"840.3"	"ARCHS4 Coexpression,627;Enrichr Queries,1225;ReMap ChIP-seq,291;GTEx Coexpression,1218"	""
"gene_set_query"	"1020"	"PRDM13"	"840.3"	"ARCHS4 Coexpression,691;Enrichr Queries,904;GTEx Coexpression,926"	"PLXNC1"
"gene_set_query"	"1021"	"ZNF311"	"841.0"	"ARCHS4 Coexpression,1611;Enrichr Queries,844;GTEx Coexpression,68"	"ID2,LAMC1"
"gene_set_query"	"1022"	"ZFHX2"	"841.7"	"ARCHS4 Coexpression,690;Enrichr Queries,750;GTEx Coexpression,1085"	"ID2,ID1"
"gene_set_query"	"1023"	"AKNA"	"842.7"	"ARCHS4 Coexpression,922;Enrichr Queries,822;GTEx Coexpression,784"	"ID2,PLXNC1"
"gene_set_query"	"1024"	"ZNF613"	"843.0"	"ARCHS4 Coexpression,1493;Enrichr Queries,499;GTEx Coexpression,537"	"PLK2,ID2,ID1"
"gene_set_query"	"1025"	"ZNF566"	"844.3"	"ARCHS4 Coexpression,1327;Enrichr Queries,697;GTEx Coexpression,509"	"ID2,ID1"
"gene_set_query"	"1026"	"ZNF562"	"845.0"	"ARCHS4 Coexpression,1143;Enrichr Queries,1095;GTEx Coexpression,297"	"PHACTR2,VSIG10L"
"gene_set_query"	"1027"	"RORB"	"845.3"	"ARCHS4 Coexpression,445;Enrichr Queries,713;GTEx Coexpression,1378"	"PLK2,ID2,ADGRL3"
"gene_set_query"	"1028"	"ZNF71"	"845.7"	"ARCHS4 Coexpression,898;Enrichr Queries,491;GTEx Coexpression,1148"	"ZBTB47,ID2,ID1"
"gene_set_query"	"1029"	"ZFP1"	"846.3"	"ARCHS4 Coexpression,1049;Enrichr Queries,406;GTEx Coexpression,1084"	"PLK2,ID2,ID1"
"gene_set_query"	"1030"	"GTF2IRD1"	"846.5"	"ARCHS4 Coexpression,656;GTEx Coexpression,1037"	""
"gene_set_query"	"1031"	"YY2"	"847.0"	"ARCHS4 Coexpression,1615;Enrichr Queries,677;GTEx Coexpression,249"	"CD109,ID2,ID1"
"gene_set_query"	"1032"	"ZNF324"	"847.3"	"ARCHS4 Coexpression,1228;Enrichr Queries,514;GTEx Coexpression,800"	"PLK2,ID2,ID1"
"gene_set_query"	"1033"	"KLF15"	"847.7"	"ARCHS4 Coexpression,565;Enrichr Queries,372;GTEx Coexpression,1606"	"ID2,ID1,CLU"
"gene_set_query"	"1034"	"SLC2A4RG"	"847.7"	"ARCHS4 Coexpression,1112;Enrichr Queries,250;GTEx Coexpression,1181"	"NT5DC2,ID1,LAMC1"
"gene_set_query"	"1035"	"GPBP1"	"849.0"	"ARCHS4 Coexpression,1197;GTEx Coexpression,501"	""
"gene_set_query"	"1036"	"ZNF621"	"849.7"	"ARCHS4 Coexpression,1376;Enrichr Queries,1129;GTEx Coexpression,44"	"CD109,PHACTR2,LAMC1"
"gene_set_query"	"1037"	"TFAP2B"	"850.0"	"ARCHS4 Coexpression,784;Enrichr Queries,883;GTEx Coexpression,883"	"ID2"
"gene_set_query"	"1038"	"ZNF529"	"850.3"	"ARCHS4 Coexpression,1131;Enrichr Queries,1237;GTEx Coexpression,183"	"RTL5"
"gene_set_query"	"1039"	"DNMT1"	"850.5"	"ARCHS4 Coexpression,750;GTEx Coexpression,951"	""
"gene_set_query"	"1040"	"ZBTB45"	"851.3"	"ARCHS4 Coexpression,754;Enrichr Queries,719;GTEx Coexpression,1081"	"ID2,ID1"
"gene_set_query"	"1041"	"ZNF705A"	"851.7"	"ARCHS4 Coexpression,918;Enrichr Queries,242;GTEx Coexpression,1395"	"PLK2,ID2,ID1"
"gene_set_query"	"1042"	"PRR12"	"852.0"	"ARCHS4 Coexpression,1181;Enrichr Queries,1196;GTEx Coexpression,179"	"RTL5"
"gene_set_query"	"1043"	"HOXB8"	"852.0"	"ARCHS4 Coexpression,446;Enrichr Queries,674;GTEx Coexpression,1436"	"ID2,NT5DC2,ID1"
"gene_set_query"	"1044"	"ISL1"	"852.7"	"ARCHS4 Coexpression,731;Enrichr Queries,303;GTEx Coexpression,1524"	"PLK2,ID2,ID1"
"gene_set_query"	"1045"	"ZKSCAN3"	"853.3"	"ARCHS4 Coexpression,1497;Enrichr Queries,518;GTEx Coexpression,545"	"PLK2,ID2,ID1"
"gene_set_query"	"1046"	"ZNF701"	"853.7"	"ARCHS4 Coexpression,1621;Enrichr Queries,776;GTEx Coexpression,164"	"ID2,ID1,PLXNC1"
"gene_set_query"	"1047"	"GSC"	"854.7"	"ARCHS4 Coexpression,528;Enrichr Queries,853;GTEx Coexpression,1183"	"SNAI1"
"gene_set_query"	"1048"	"ZFP14"	"856.0"	"ARCHS4 Coexpression,1306;Enrichr Queries,420;GTEx Coexpression,842"	"PLK2,ID2,ID1"
"gene_set_query"	"1049"	"FOXD4L4"	"856.5"	"ARCHS4 Coexpression,637;GTEx Coexpression,1076"	""
"gene_set_query"	"1050"	"TGIF2LY"	"857.0"	"ARCHS4 Coexpression,273;Enrichr Queries,843;GTEx Coexpression,1455"	"ID2,HSPA2"
"gene_set_query"	"1051"	"SOX5"	"857.0"	"ARCHS4 Coexpression,274;Enrichr Queries,692;GTEx Coexpression,1605"	"PLXNC1,ADGRL3"
"gene_set_query"	"1052"	"ZNF365"	"857.3"	"ARCHS4 Coexpression,705;Enrichr Queries,744;GTEx Coexpression,1123"	"PLK2,PHACTR2"
"gene_set_query"	"1053"	"MYT1L"	"857.7"	"ARCHS4 Coexpression,329;Enrichr Queries,1216;GTEx Coexpression,1028"	"ADGRL3"
"gene_set_query"	"1054"	"ZNF541"	"857.7"	"ARCHS4 Coexpression,976;Enrichr Queries,990;GTEx Coexpression,607"	"IL12RB2"
"gene_set_query"	"1055"	"ZBTB37"	"858.3"	"ARCHS4 Coexpression,1138;Enrichr Queries,1202;GTEx Coexpression,235"	"PLXNC1"
"gene_set_query"	"1056"	"ZNF766"	"859.0"	"ARCHS4 Coexpression,1152;Enrichr Queries,1244;ReMap ChIP-seq,288;GTEx Coexpression,752"	""
"gene_set_query"	"1057"	"ZFP62"	"861.0"	"ARCHS4 Coexpression,1526;Enrichr Queries,434;GTEx Coexpression,623"	"PLK2,ID2,ID1"
"gene_set_query"	"1058"	"ZNF778"	"862.0"	"ARCHS4 Coexpression,1415;Enrichr Queries,749;GTEx Coexpression,422"	"ID2,ID1"
"gene_set_query"	"1059"	"DBX2"	"862.3"	"ARCHS4 Coexpression,118;Enrichr Queries,993;GTEx Coexpression,1476"	"CLU,ADGRL3"
"gene_set_query"	"1060"	"HOMEZ"	"865.0"	"ARCHS4 Coexpression,937;Enrichr Queries,231;GTEx Coexpression,1427"	"PLK2,ID2,ID1,CLU"
"gene_set_query"	"1061"	"PLAG1"	"865.7"	"ARCHS4 Coexpression,1355;Enrichr Queries,286;GTEx Coexpression,956"	"PLK2,ID2,ID1"
"gene_set_query"	"1062"	"MBD1"	"866.7"	"ARCHS4 Coexpression,1142;Enrichr Queries,1021;GTEx Coexpression,437"	"ID2"
"gene_set_query"	"1063"	"ISX"	"866.7"	"ARCHS4 Coexpression,958;Enrichr Queries,1178;GTEx Coexpression,464"	""
"gene_set_query"	"1064"	"PHF20"	"867.0"	"ARCHS4 Coexpression,140;Enrichr Queries,1150;GTEx Coexpression,1311"	"PHACTR2,LAMC1"
"gene_set_query"	"1065"	"ZNF287"	"867.0"	"ARCHS4 Coexpression,1205;Enrichr Queries,149;GTEx Coexpression,1247"	"PLK2,CD109,ID2,ID1"
"gene_set_query"	"1066"	"ZNF676"	"867.7"	"ARCHS4 Coexpression,158;Enrichr Queries,1019;GTEx Coexpression,1426"	"CYP2S1,ADGRL3"
"gene_set_query"	"1067"	"REPIN1"	"868.7"	"ARCHS4 Coexpression,1164;Enrichr Queries,378;GTEx Coexpression,1064"	"ID2,ID1,CLU"
"gene_set_query"	"1068"	"ZNF337"	"868.7"	"ARCHS4 Coexpression,738;Enrichr Queries,1155;GTEx Coexpression,713"	"PLK2"
"gene_set_query"	"1069"	"ZBTB11"	"868.8"	"ARCHS4 Coexpression,1295;Enrichr Queries,1241;ReMap ChIP-seq,277;GTEx Coexpression,662"	""
"gene_set_query"	"1070"	"ZNF563"	"869.7"	"ARCHS4 Coexpression,865;Enrichr Queries,145;GTEx Coexpression,1599"	"PLK2,ID2,ID1,CLU"
"gene_set_query"	"1071"	"AKAP8"	"870.7"	"ARCHS4 Coexpression,809;Enrichr Queries,1168;GTEx Coexpression,635"	""
"gene_set_query"	"1072"	"VSX1"	"870.7"	"ARCHS4 Coexpression,822;Enrichr Queries,1346;GTEx Coexpression,444"	""
"gene_set_query"	"1073"	"ZNF449"	"871.0"	"ARCHS4 Coexpression,1600;Enrichr Queries,761;GTEx Coexpression,252"	"ID1,PHACTR2,LAMC1"
"gene_set_query"	"1074"	"ALX3"	"871.7"	"ARCHS4 Coexpression,993;Enrichr Queries,1371;GTEx Coexpression,251"	"RTL5"
"gene_set_query"	"1075"	"NME2"	"872.0"	"ARCHS4 Coexpression,909;ReMap ChIP-seq,268;GTEx Coexpression,1439"	""
"gene_set_query"	"1076"	"WIZ"	"872.3"	"ARCHS4 Coexpression,227;Enrichr Queries,1291;GTEx Coexpression,1099"	"NT5DC2"
"gene_set_query"	"1077"	"ZNF343"	"873.0"	"ARCHS4 Coexpression,440;Enrichr Queries,1166;GTEx Coexpression,1013"	"CYP2S1"
"gene_set_query"	"1078"	"ZNF432"	"873.0"	"ARCHS4 Coexpression,1388;Enrichr Queries,681;GTEx Coexpression,550"	"PLK2,ID2"
"gene_set_query"	"1079"	"TCF20"	"873.7"	"ARCHS4 Coexpression,829;Enrichr Queries,1213;GTEx Coexpression,579"	""
"gene_set_query"	"1080"	"ZNF536"	"874.0"	"ARCHS4 Coexpression,442;Enrichr Queries,1011;GTEx Coexpression,1169"	"ADGRL3"
"gene_set_query"	"1081"	"SKI"	"876.0"	"ARCHS4 Coexpression,1506;GTEx Coexpression,246"	"RTL5"
"gene_set_query"	"1082"	"RREB1"	"876.3"	"ARCHS4 Coexpression,698;Enrichr Queries,1041;GTEx Coexpression,890"	"LAMC1"
"gene_set_query"	"1083"	"REL"	"876.7"	"ARCHS4 Coexpression,1343;Enrichr Queries,807;GTEx Coexpression,480"	"PLK2,ID2"
"gene_set_query"	"1084"	"PATZ1"	"876.7"	"ARCHS4 Coexpression,389;Enrichr Queries,670;GTEx Coexpression,1571"	"ID2,NT5DC2,ID1"
"gene_set_query"	"1085"	"FOXI1"	"878.3"	"ARCHS4 Coexpression,870;Enrichr Queries,907;GTEx Coexpression,858"	"ID1"
"gene_set_query"	"1086"	"ZNF26"	"879.3"	"ARCHS4 Coexpression,1102;Enrichr Queries,936;GTEx Coexpression,600"	"PLK2"
"gene_set_query"	"1087"	"ZNF628"	"879.7"	"ARCHS4 Coexpression,462;Enrichr Queries,1121;GTEx Coexpression,1056"	"ZBTB47,ID1"
"gene_set_query"	"1088"	"CHAMP1"	"880.0"	"ARCHS4 Coexpression,486;GTEx Coexpression,1274"	"NT5DC2"
"gene_set_query"	"1089"	"ZNF707"	"881.3"	"ARCHS4 Coexpression,685;Enrichr Queries,496;GTEx Coexpression,1463"	"PLK2,ID2,ID1"
"gene_set_query"	"1090"	"AIRE"	"881.7"	"ARCHS4 Coexpression,295;Enrichr Queries,902;GTEx Coexpression,1448"	"ID2,HSPA2"
"gene_set_query"	"1091"	"SIM2"	"882.7"	"ARCHS4 Coexpression,1271;Enrichr Queries,986;GTEx Coexpression,391"	"ID1,VSIG10L"
"gene_set_query"	"1092"	"ZNF391"	"883.7"	"ARCHS4 Coexpression,1274;Enrichr Queries,947;GTEx Coexpression,430"	"ID1"
"gene_set_query"	"1093"	"SKOR1"	"885.0"	"ARCHS4 Coexpression,956;GTEx Coexpression,814"	""
"gene_set_query"	"1094"	"ZFAT"	"885.0"	"ARCHS4 Coexpression,708;Enrichr Queries,802;GTEx Coexpression,1145"	"ID2,ADGRL3"
"gene_set_query"	"1095"	"ZNF618"	"886.3"	"ARCHS4 Coexpression,309;Enrichr Queries,918;GTEx Coexpression,1432"	"PLK2,NT5DC2"
"gene_set_query"	"1096"	"NPAS3"	"886.7"	"ARCHS4 Coexpression,474;Enrichr Queries,696;GTEx Coexpression,1490"	"PLXNC1,ADGRL3"
